,Name,Price,Discount,Amount,Category ID,Item ID,Shop ID
6417,Đồng hồ Casio Nữ LTP-V007 chính hãng bảo hành 1 năm Pin trọn đời,564.000,-25%,384,100534,6944886597,275359804
6418,Túi Giấy Đựng Hộp Đồng Hồ Nam Nữ MINI FOCUS Chất Liệu Giấy Cứng Cao Cấp Màu Trắng Chuyên Dùng Làm Quà Tặng Sang Trọng,22.500,-50%,96,100534,22615616695,264298110
6419,"Dây đồng hồ da bò Vintage-khâu tay thủ công D111 size 18mm, 20mm, 22mm, 24mm - Bụi leather",239.000,-28%,"1,1k",100534,7749672959,221435717
6420,Đồng hồ Casio nữ điện tử W-218HC-4A2VDF dây cao su chính hãng,610.280,-24%,183,100534,22033920258,366631286
6421,Đồng Hồ Nữ Mặt Vuông JISON Tif Watches Tay Nhỏ Sáng Da Sang Chảnh Chống Nước,202.800,-48%,"1,2k",100534,7008744525,83270764
6422,Thẻ Thay Pin Casio Miễn Phí Trọn Đời tại TP-Watch | Battery Replacement Card,600.000,None,462,100534,23550353650,376979674
6423,Đồng hồ nam dây da chính hãng Casio MTP-V005L-1BUDF,580.800,-20%,489,100534,12724910734,134786926
6424,Đồng Hồ Casio Nữ Dây Kim Loại STANDARD MQ-24D-7EDF Chính Hãng,725.600,-20%,384,100534,4960732515,134786926
6425,Đồng hồ Unisex dây kim loại CASIO A700WM-7ADF chính hãng,1.160.800,-20%,307,100534,4557326802,134786926
6426,Đồng hồ unisex dây nhựa Casio Anh Khuê MQ-24,332.000,-20%,"2,1k",100534,15001572437,51586134
6427,Đồng hồ Casio nữ LTP-1302D-7A2VDF dây kim loại chính hãng,1.347.000,None,76,100534,22743953167,366631286
6428,Đồng Hồ Nữ Dây Nhựa Chính Hãng Casio MQ-24-7EL,332.000,-20%,"2,3k",100534,4517850018,134786926
6429,Dây Đeo Nylon Thay Thế Cho Đồng Hồ Thông Minh Mi Band 8 Xiaomi Smart Band 8 Miband 8 Correa,79.800,-30%,127,100534,23573601862,1032536986
6430,Đồng Hồ Nam Casio Dây Nhựa Trẻ Trung W-218H-1AVDF Chính Hãng,621.600,-20%,"1,3k",100534,3905836557,134786926
6431,Đồng Hồ Nữ Dây Da Chính Hãng CASIO LTP-V007L-7E1UDF,601.600,-20%,"2,3k",100534,12416792366,134786926
6432,Đồng Hồ Casio Nữ Dây Nhựa STANDARD MQ-24-1E Chính Hãng,332.000,-20%,983,100534,3616558114,134786926
6433,Đồng Hồ Casio Nữ Dây Da STANDARD LTP-V001GL-1B chính hãng,580.800,-20%,748,100534,2227615252,134786926
6434,Đồng hồ nữ dây nhựa Casio chính hãng LQ-139 Series (25mm),367.350,-21%,616,100534,2274641794,18390906
6435,Đồng hồ nữ dây thép không ghỉ Casio LTP-V005D-4BUDF chính hãng,642.400,-20%,245,100534,7941784995,134786926
6436,Đồng Hồ Trẻ Em MINGRUI 8217 Chính Hãng Không Vô Nước Điện Tử Thể Thao Cho Bé Trai Bé Gái - Shop Chuyên Sỉ,178.000,None,263,100633,14963543402,41395119
6437,Đồng Hồ Nữ Dây Nhựa Chính Hãng Casio MQ-24-7BL,332.000,-20%,340,100534,17353491725,134786926
6438,Đồng hồ nữ dây thép không ghỉ Casio LTP-V006D-7BUDF chính hãng,745.600,-20%,73,100534,20191450714,134786926
6439,Đồng hồ nữ dây da Casio chính hãng Anh Khuê LTP-1094E-7ARDF,601.600,-20%,883,100534,891082099,51586134
6440,Đồng Hồ Quartz SANDA P1108-2 Sang Trọng,299.100,-40%,65,100534,23224245482,361538388
6441,Đồng hồ nữ dây nhựa Casio chính hãng Anh Khuê LQ-139 (9 màu sắc),372.800,-20%,"2,4k",100534,1057597173,51586134
6442,Đồng hồ nữ dây thép không ghỉ Casio LTP-V005D-7BUDF chính hãng,642.400,-20%,45,100534,22883325639,134786926
6443,Đồng hồ dây thép Casio Nữ LTP-V005 chính hãng bảo hành 1 năm Pin trọn đời,602.250,-25%,226,100534,3544721898,275359804
6444,Đồng hồ Casio Nam Vintage A168WA-1 Chính Hãng,828.800,-20%,800,100534,2792268219,134786926
6445,Đồng hồ nữ Julius dây da Ja-787,589.000,-24%,328,100534,1328163136,56034601
6446,Đồng hồ nữ dây da Casio LTP-V004L-7AUDF chính hãng,642.400,-20%,490,100534,7841777640,134786926
6447,Hộp Đựng Đồng Hồ Nam Nữ MINI FOCUS Dáng Dài Thông Thường Chất Liệu Giấy Cứng Cao Cấp Màu Đen Bảo Quản Đồng Hồ Bền Đẹp,99.000,None,736,100534,19137336537,264298110
6448,Đồng Hồ Gedi 81011 Thiết Kế Thời Trang Dành Cho Nữ,315.000,-40%,589,100534,12208804891,453025685
6449,Đồng Hồ Nữ Casio Dây Da LTP-V004GL-9AUDF Chính Hãng,684.800,-20%,452,100534,16203357560,134786926
6450,Đồng Hồ Nữ Dây Da Chính Hãng Casio LTP-V006L-4BUDF,684.800,-20%,322,100534,4963118776,134786926
6451,Đồng Hồ Casio Nữ Dây Da STANDARD LTP-V005L-7AUDF chính hãng,580.800,-20%,136,100534,3708451388,134786926
6452,Đồng Hồ Nữ JANGMI Tif Watches Dây Kim Loại Thiết Kế Dây Rút Mặt Hoa Tiểu Thư Sang Chảnh Đeo Tay Thon Gọn,260.000,-48%,23,100534,25209392183,83270764
6453,Đồng hồ nữ dây kim loại chính hãng Casio LA670WA-7DF,768.000,-20%,"3,6k",100534,2451949117,134786926
6454,Đồng hồ nữ dây kim loại chính hãng casio LA680WA-7D,912.000,-20%,771,100534,2452121811,134786926
6455,Đồng hồ Casio nữ LTP-1129A-7ARDF dây kim loại chính hãng,960.000,None,74,100534,17914011056,366631286
6456,Đồng Hồ Nữ Dây Da Chính Hãng CASIO LTP-V007L-9EUDF,601.600,-20%,"1,2k",100534,6659439474,134786926
6457,Đồng Hồ Nữ Dây Da Chính Hãng CASIO LTP-V007L-9BUDF,601.600,-20%,934,100534,3418458862,134786926
6458,Đồng hồ nữ dây kim loại chính hãng casio LA680WA-1DF,912.000,-20%,214,100534,4872624515,134786926
6459,"Đồng Hồ Nữ JANGMI Tif Watches Thiết Kế Dây Rút Mặt Hoa Tiểu Thư Sang Chảnh Quà Sinh Nhật Ý Nghĩa, Kỷ Niệm",260.000,-48%,77,100534,25359396646,83270764
6460,Đồng hồ nữ dây kim loại chính hãng Casio LA670WA-1DF,768.000,-20%,"1,5k",100534,2451928968,134786926
6461,Đồng Hồ Nữ Dây Da Chính Hãng CASIO LTP-V007L-7B1UDF,601.600,-20%,91,100534,23881111690,134786926
6462,Đồng hồ nữ dây kim loại chính hãng Casio LA670WEM-7DF,1.098.400,-20%,393,100534,5941048088,134786926
6463,Tai nghe bluetooth 5.0 không dây SENBENBAO i7s TWS có micro thích hợp cho tất cả điện thoại thông minh,30.000,-38%,441,100535,22803491043,888370483
6464,Tai nghe nhét tai bluetooth 5.3 LENOVO DISNEY FX-951B/ Pro4 không dây TWS mini âm nhạc HIFI có micrô,109.000,-39%,"65,2k",100535,22043087747,854443946
6465,Tai nghe nhét tai TOPK F20 chống ồn có micro tích hợp điều khiển âm lượng,34.000,-48%,"164,6k",100535,6609617772,142005723
6466,Tai Nghe TZUZL W6 Bluetooth 5.2 Không Dây Chống Nước Phong Cách Thể Thao,29.000,-47%,"2,4k",100535,23035496093,308440249
6467,Tai Nghe bluetooth Không Dây TZUZL TWS Chống Thấm Nước,65.445,-48%,"7,5k",100535,8965391155,308440249
6468,Tai Nghe Bluetooth 5.3 Baseus WM01 TWS Chống Ồn,329.000,-38%,"152,7k",100535,6938221363,131195741
6469,"GOOJODOQ J201 IPX5 chống nước, giảm tiếng ồn, tai nghe không dây,tai nghe Bluetooth 5.3 tích hợp micro, âm thanh tốt.",20.000,-58%,408,100535,25605030831,1053077389
6470,Đồng Hồ Thông Minh Bluetooth i9 Promax Chống Nước Nghe Gọi Kết Nối Điện Thoại Nhận Thông Báo BH 12 Tháng SP99 TECHZONE,159.000,-36%,"300,6k",100013,25763608816,516027970
6471,Goojodoq Tai nghe Bluetooth 5.3 Bass thể thao không dây Giảm tiếng ồn Hiệu quả Pin Ghép nối nhanh với điện thoại di động,30.000,-50%,293,100535,25909466418,958778013
6472,Đồng Hồ Thông Minh Bluetooth i9 Promax Chống Nước Nghe Gọi Kết Nối Điện Thoại Nhận Thông Báo BH 12 Tháng SP44 TECHZONE,159.000,-36%,"200,4k",100013,25457665527,515532766
6473,"Loa kéo karaoke ONTEKCO 8001|8002 kết nối bluetooth - Nghe nhạc cực đã +Mic hát siêu hay ,Bảo Hành Chính hãng 12 Tháng",1.289.000,-34%,"1,1k",100535,18044856303,858613655
6474,Đồng hồ thông minh PKSAIGON T800 PRM Nghe gọi Chơi game Nhận thông báo Theo dõi sức khỏe Chống nước cho Nam và Nữ,155.000,-42%,807,100013,24509180708,727266105
6475,Loa bluetooth không dây ZEALOT TWS âm thanh nổi và âm trầm mạnh mẽ hỗ trợ thẻ nhớ Micro SD AUX USB nhỏ gọn,259.000,-48%,"2,9k",100535,8924175816,239474500
6476,Găng Tay Chống Mồ Hôi Hỗ Trợ Chơi game Trên Điện Thoại Tiện Dụng,7.000,-65%,"2,6k",100634,12299187620,948136242
6477,Tai Nghe Bluetooth 5.3 Không Dây TZUZL X22 Có Đèn Led Điều Khiển Cảm Ứng,115.920,-50%,272,100535,18381785834,308440249
6478,Tai nghe không dây mini,28.000,-28%,62,100535,20994552370,670893258
6479,Đồng Hồ Thông Minh Bluetooth T800 Promax I9 Chống Nước Nghe Gọi Kết Nối Điện Thoại Nhận Thông Báo SP98 TECHZONE,142.000,-24%,"540,1k",100013,24664404879,543315418
6480,Đồng Hồ Thông Minh Bluetooth i9 Promax Chống Nước Nghe Gọi Kết Nối Điện Thoại Nhận Thông Báo BH 12 Tháng SP99 TECHZONE,159.000,-21%,31,100013,25164290361,537985456
6481,Tai nghe bluetooth 5.2 không dây TZUZL A6S TWS mini chống thấm nước tiện dụng,67.080,-48%,"2,2k",100535,12755375521,308440249
6482,Tai Nghe Bluetooth Pro 6 Tws 5.0 Hai Tai Stereo Wireless Mini Headphone Với Micrô Tích Hợp Chất Lượng âm Thanh,56.050,-5%,215,100535,19348762569,622104374
6483,"Tai nghe không dây 1 bên Hoco Bluetooth 5.0 dùng cho người nghe nhiều , xe ôm , grap ...",89.000,-26%,"1,5k",100535,18219870025,737801055
6484,Senbenbao tws tai nghe không dây bluetooth 5.2 giảm tiếng ồn tai nghe thể thao âm thanh nổi hifi tai nghe chơi game 2022 mới,5.000,-95%,858,100535,19282816858,888370483
6485,"[HOT] Loa Bluetooth Mini Loa bluetooth mini di động cầm tay Đèn LED Đổi Màu- Tặng Kèm Dây Sạc,Công nghệ blutooth 5.0",42.000,-29%,77,100535,24706355356,998495107
6486,Tai nghe Lenovo không dây Tai nghe bluetooth LP40 Pro tai nghe không dây gaming headphone có mic,59.000,-59%,"19,1k",100535,22304736030,831612451
6487,Đồng hồ nam nữ Led DL22 kiểu dáng phi hành gia dây cao su êm tay thời trang cá tính chính hãng DL Tech,40.000,None,"10,2k",100013,21790774460,501838526
6488,"Smart HD Tivi TOMKO 32 inch, chính hãng TOMKO, bảo hành đến 24 tháng",2.530.000,-36%,227,100010,19782450232,920489344
6489,Loa bluetooth không dây BJONE G2 âm siêu trầm có khe cắm thẻ TF kèm phụ kiện,53.000,-40%,731,100535,17988815190,619017896
6490,Tai nghe chụp tai Bluetooth 5.0 không dây thiết kế tai mèo phát sáng độc đáo,228.000,-33%,464,100535,11599826330,1031324929
6491,"KÉM DÂY Tai Nghe Chụp Tai Bluetooth Y08,Tai Không Dây Có Mic,Tai Nghe Bluetooth Y08 Âm Bass Cực Chất,Nghe Nhạc Cực Hay",60.000,-33%,82,100535,25356356356,998495107
6492,Tai Nghe Nhét Tai bluetooth 5.2 Không Dây Chống Ồn 1 Cái,61.000,-39%,80,100535,23563079668,888370483
6493,"Loa Bluetooth SK-2036 , Có Sẵn 2 Micro Không Dây , Hát Karaoke Nghe Nhạc Bass Cực Đỉnh - Chuẩn qixi SP01 TECHHIGH",197.000,-30%,845,100535,22178415635,727268676
6494,[Giao hàng sau 10 ngày đặt hàng] Smart TV HD Coocaa 32 Inch Wifi - Model 32S3U - Miễn phí lắp đặt,2.899.000,-48%,"5,6k",100010,8183379366,131201661
6495,SPRISE T8 Tai nghe Bluetooth không dây trong suốt có dây buộc,239.000,-50%,"2,7k",100535,22451355632,510800526
6496,"Tai nghe Bluetooth Không Dây cao cấp Full Chức Năng Cảm ứng cực nhạy dùng cho các dòng điện thoại, ALIN_OFFICIAL_STORE",99.000,-50%,119,100535,25261641671,675391579
6497,Tai Nghe Không Dây Bluetooth Minor 3 DEGOUNE TECHHOME TWS 5.0 Âm Thanh HIFI Hỗ Trợ Nhiều Dòng Máy,298.800,-40%,"2,2k",100535,25609506953,1149505196
6498,Tai nghe không dây Vitog BQ40 5.3 TWS Điều Khiển Cảm Ứng Dành Cho Tất Cả Các Dòng Điện Thoại Thông Minh,105.000,-45%,277,100535,22938433846,159527404
6499,Tai Nghe Bluetooth 5.3 Baseus WM01 Chống Ồn Có Micro điều Khiển Bằng Cảm ứng,329.000,-50%,"2,3k",100535,23859965214,1103428920
6500,Tai Nghe Bluetooth Không Dây Pro 6 TWS bản quốc tế 2023 chính hãng GrownTech,75.000,-50%,441,100535,19594009884,3933506
6501,Tai nghe bluetooth SPRISE chụp tai không dây chống tiếng ồn có thể gập lại kèm mic,219.000,-50%,"1,4k",100535,19879120054,690501916
6502,Illunt Đồng Hồ Đeo Tay Điện Tử Mặt Vuông Nhỏ Màu Tươi Mới Chống Thấm Nước Unisex Cho Học Sinh Nam Và Nữ,18.500,-50%,"1,2k",100013,20082464505,838619950
6503,"Đồng Hồ Thông Minh Bluetooth AKA1SY,T800/T2000 Promax Nghe Gọi Kết Nối Điện Thoại,Nhận Thông Báo,Đo Lường Sức Khỏe",199.000,-24%,136,100013,24811645754,1038040825
6504,Tai nghe bluetooth không dây Galaxy Buds Pro công nghệ mới 2023 chống thấm nước âm thanh tuyệt vời TECHZONE,199.000,-34%,201k,100535,25713587753,516027970
6505,Tai nghe Bluetooth kẹp dẫn khí GOOJODOQ TWS 5.3 kẹp một tai không dây hỗ trợ kết nối lẫn nhau cho android iphone,49.000,-50%,"1,2k",100535,24551399016,958778013
6506,Đồng Hồ Thông Minh s9 max ultra Chống Thấm Nước ip67 2.2 hd Màn Hình 49mm Có Chức Năng Gọi Điện Thoại,138.000,-47%,89,100013,22062003454,838619950
6507,"Loa đồng hồ đa chức năng HSON, loa bluetooth mini kiêm đồng hồ, báo thức, nghe FM, hiện thị đèn led màn hình tráng gương",89.000,-34%,"3,3k",100535,16969251532,202245462
6508, Tai nghe nhét tai GOOJODOQ kiểu dáng thể thao giắc cắm 3.5mm tích hợp microphone,35.000,-30%,"21,7k",100535,2637330165,166333877
6509,Tai Nghe Không Dây Bluetooth 5.3 TZUZL TWS Có Nút Điều Khiển Giảm Tiếng Ồn Chống Thấm Nước,124.200,-50%,775,100535,23946013680,308440249
6510,Tai Nghe Bluetooth Không Dây Onikuma T20 Gấu Giữa Các Vì Sao Với Chế Độ Trò Chơi Micro Giảm Tiếng ồn Âm Thanh HiFi,368.000,-26%,119,100535,24103189522,1031324929
6511,Loa Bluetooth công suất lớn âm thanh vòm 3D có đèn Led RGB theo nhạc hỗ trợ kết nối đa cổng loa nghe nhạc BASIKE MW37,189.000,-47%,"1,3k",100535,20793123820,520112412
6512,Amply mini KAW hát karaoke kết nối bluetooth bảo hành chính hãng 12 tháng,422.000,-48%,"2,4k",100535,23574824220,165886179
6513,TZUZL tws Tai Nghe bluetooth 5.3 Chống Thấm Nước Giảm Tiếng Ồn Chuyên Dụng Chơi game,149.040,-50%,504,100535,23879672445,308440249
6514,"[BH 1 đổi 1] Loa bluetooth Q5 bản cao cấp nhất hiện tại, loa nghe nhạc HSON kiêm đồng hồ, báo thức, nghe đài FM, đèn led",75.000,-50%,"13,9k",100535,8384565965,202245462
6515,Bao Tay Chơi Game SHEZI Găng Tay PAOLU TECH Chống Mồ Hôi Cảm Ứng Siêu Mượt LQ PUBG FF Trên ĐT,5.500,-50%,"9,3k",100634,25158301734,1152743047
6516,Tai nghe GOOJODOQ nhét trong dây dài 1.2m tích hợp micro tiện dụng,25.000,-50%,"13,3k",100535,4411042460,166333877
6517,Bluewow [spiral pill] Găng Tay Ngón Tay Sợi nano Mỏng Thoáng Khí Chống Mồ Hôi Chơi game pubg,1.000,-95%,814,100634,22283092520,948136242
6518,Mô đun khuếch đại âm thanh kỹ thuật số DIYMORE ZK-302T với âm trầm cao và thấp 30W+30W,180.000,-44%,"1,1k",100535,16470718824,208062055
6519,Đồng hồ Samsung Galaxy Fit3,1.390.000,None,22,100013,24314208544,65589552
6520,Loa Bluetooth Karaoke Mini KINYO K12 Kèm Mic Không Dây Công Suất 10W Âm Thanh Hay Bass Mạnh (YUNOZA STORE),245.000,-30%,88,100535,24511386859,537701816
6521,"Bộ Micro Không Dây Kèm Đầu Thu Cao Cấp KAW-K9000 - Công Nghệ Âm Thanh Chân Thực, Màn Hình LED, Chống Trượt",1.989.000,-50%,"20,3k",100535,18191353533,978971831
6522,Tai nghe nhét tai SPRISE có dây âm nổi chống ồn tích hợp micro và nút điều khiển âm lượng tiện,85.000,-41%,"15,4k",100535,10627278180,510800526
6523,[Nhập ELAVDA252 Giảm 12%] Smart Tivi Samsung 4K UHD 55 Inch UA55AU7002KXXV - Miễn phí lắp đặt,8.890.000,-36%,"1,5k",100010,19619797528,65589552
6524,Tai nghe không dây TZUZLE A6S TWS Bluetooth 5.2 không dây chống ồn có micro,67.500,-48%,8k,100535,9580161127,308440249
6525,Tai nghe nhét tai SPRISE có dây và mi cờ rô âm thanh siêu trầm thích hợp cho điện thoại,56.000,-50%,574,100535,15719876802,510800526
6526,"Đồng Hồ Thông Minh Mibro GS/ GS Pro - Có Định Vị GPS, Chống Nước Chuẩn 5ATM, Hoạt Động Chế Độ Thường Tới 24 Ngày",1.490.000,-43%,265,100013,20076564353,872178758
6527,Ampli Mini Loa Amly Bluetooth KAW  600W Cao Cấp Loại Tốt Amply Hát Karaoke Gia Đình Xe Ô Tô,422.000,-50%,"31,4k",100535,21078455034,957960945
6528,Tai nghe nhét tai không dây BASEUS WM02 bluetooth 5.3 TWS chống ồn,369.000,-40%,"76,2k",100535,13289207076,131195741
6529,Baseus Tai Nghe bluetooth 5.3 wm01 tws Chống Ồn Và Phụ Kiện,251.000,-62%,595,100535,25800922462,1106380974
6530,Tzuzl Tai Nghe Không Dây tws bluetooth 5.3 Ẩn Chống Thấm Nước Giảm Tiếng Ồn ipx5,137.779,-48%,191,100535,25002740538,308440249
6531,"Tai Nghe Mèo P47M. Mz47 Bluetooth Chụp Tai , Headphone P47m Dễ Thương ,Âm Bass Mạnh Mẽ Dung Lượng Pin Trâu",55.000,None,210,100535,16695588280,1003602697
6532,Bluewow Set 2 Găng Tay Chơi Game pubg Chống Mồ Hôi Phong Cách Mới Năm [fallen angel] (2 Cái),10.000,-68%,"3,5k",100634,20692898801,1009239693
6533,"Đồng Hồ Thông Minh T800/T2000/Y31 Pro Max,Lắp Sim,Nghe Gọi 2 Chiều,Nhận Thông Báo,Nghe Nhạc,Thể Thao,Chính Hãng A1CURA",189.999,-35%,"30,3k",100013,24759050593,1124120450
6534,Loa karaoke mini bluetooth K12 Không Dây Kèm 2 Micro Thiết Kế Nhỏ Gọn Tiện Dụng âm thanh chuẩn ACADO [LOA K12],265.000,-47%,329,100535,21995321450,677729216
6535,Tai Nghe Không Dây Bluetooth 5.3 TWS TZUZL X88 TWS Mới 2024 Tích Hợp Micro HD Kép,91.080,-50%,"15,7k",100535,21150167165,308440249
6536,"Loa Bluetooth Karaoke M3201 Kèm 2 Mic Không Dây, Công Suất Lớn, Led RGB Nháy Theo Nhạc, Âm Thanh Trầm Ấm, Bass Căng",799.000,-47%,20k,100535,25411158571,533359846
6537,Loa kéo karaoke Mobell 2120-OL di động tặng kèm 2 micro không dây,1.341.900,-29%,943,100535,20173639644,646252944
6538,Tai Nghe Bluetooth Anker - R50i True Wireless Earbuds Earphone - A3949 - Trắng/Đen/Xanh - Hàng chính hãng,455.000,-30%,"1,3k",100535,19583520369,1044352529
6539,Tai nghe có dây dẹt HOCO giắc cắm 3.5mm có mic jack vuông tiện lợi dùng cho samsung xiaomi ...,55.000,-39%,"4,7k",100535,20841811035,737801055
6540,Loa bluetooth GrownTech mini nghe nhạc Ws 887 có lỗ cắm jack 3.5mm bảo hành 2 năm,59.000,-47%,4k,100535,9351116207,3933506
6541,Tai Nghe Bluetooth 5.3 Không Dây TZUZL A520 TWS Tích Hợp Mic,157.320,-50%,147,100535,22803243087,308440249
6542,Tai nghe gaming có dây hình chân mèo S P M11 có mic nhét tai phone chống ồn chơi game,18.900,-37%,"5,4k",100535,2956766279,289826815
6543,Tai Nghe Không Dây Bluetooth Minor 3 DEGOUNE TECH OFFICIAL TWS 5.0 Âm Thanh HIFI Hỗ Trợ Nhiều Dòng Máy,298.800,-40%,15k,100535,25008301824,1152752272
6544,Tai nghe lenovo Tai nghe không dây HT38 tai nghe Bluetooth gaming định vị không dây,39.000,-61%,857,100535,22203704193,831612451
6545,Loa bluetooth không dây mini SIDOTECH 211 bass mạnh âm thanh vòm LED RGB rực rỡ cho điện thoại laptop để bàn,89.000,-36%,748,100535,23706530046,268182642
6546,TZUZL x93 tws Tai Nghe bluetooth Không Dây Âm Thanh Nổi bass Có mic Rảnh Tay Cho Điện Thoại Thể Thao,139.501,-48%,116,100535,21886175617,308440249
6547,Silicone Vỏ Bảo Vệ Hộp Sạc Tai Nghe bluetooth airpods pro 3 Bằng Silicon Có Thể Tháo Rời,9.366,-30%,28,100535,16096891057,107938165
6548,Tai nghe Bluetooth vitog M22 móc tai giảm tiếng ồn cho lái xe phong cách thể thao,95.000,-48%,"1,8k",100535,11453274632,159527404
6549,Loa bluetooth nghe nhạc mini GrownTech charge 3+ mini 10W chống nước vỏ nhôm cao cấp,109.000,-50%,"5,6k",100535,5628513378,3933506
6550,"Loa Bluetooth Mini Charge 4+, Nhỏ Gọn, Âm Hay, Gắn Thẻ Nhớ - XS Store",150.000,-40%,895,100535,23869530645,432934028
6551,[Mã ELBS03 giảm 12% đơn 500K] Tai Nghe True Wireless JBL Club Pro+ TWS | Hàng Chính Hãng [Bảo Hành 6 Tháng],1.390.000,-72%,"1,3k",100535,20285305484,397705144
6552,Đồng Hồ Thông Minh Vitog Y68 Chống Nước Hỗ Trợ Theo Dõi Sức Khỏe Kèm Phụ Kiện Chất Lượng Cao,75.999,-46%,5k,100013,5919379765,159527404
6553,Loa Bluetooth Không Dây YUNOZA -Loa Bluetooth Mini Kèm 2 Micro Thiết Kế Nhỏ Gọn Tiện Dụng Pin 2000 mAh Có Bảo Hành,245.000,-23%,78,100535,24507647118,537701816
6554,Goojodoq tws Tai Nghe bluetooth 5.3 Âm Thanh hifi stereo Có mic Điều Khiển Cảm Ứng Cho android ios,129.000,-36%,451,100535,17996896935,1053077389
6555,"Bộ Loa Máy Tính  KAW/SADA D202 Bass Chuẩn, âm thanh Tuyệt Đỉnh, thiết kế bắt mắt Sang Trọng",223.000,-49%,"11,8k",100535,23859644710,957960945
6556,Tai Nghe Không Dây Bluetooth Minor 3 PAOLU TECH TWS 5.0 Âm Thanh HIFI Hỗ Trợ Nhiều Dòng Máy,298.800,-40%,15k,100535,25858299964,1152743047
6557,"Loa bluetooth không dây V8 mini cầm tay công suất lớn, âm thanh hay, led nháy theo nhạc- TECHZONE",235.000,-33%,"300,3k",100535,25259182104,537672545
6558,Tai nghe nhét tai không dây Hoco EW25 TWS 5.3 kết nối bluetooth có micro tiện dụng dành cho Android,220.000,-42%,"6,8k",100535,20208873872,565106793
6559,Đồng Hồ Thông Minh Trẻ Em Y92 Lắp Sim Định Vị Cảm Ứng Chống Nước Nghe Gọi 2 Chiều Có Tiếng Việt,369.000,-48%,217,100013,24961043671,533359846
6560,TZUZL Tai Nghe Không Dây Nâng Cấp x37 bluetooth 5.3 type-c Chống Ồn Cho Chơi Game Thể Thao 2024,169.000,-49%,60,100535,24354904171,308440249
6561,Tai nghe Vitog Bluetooth V9 cao cấp màu đen sang trọng,58.999,-46%,"6,4k",100535,2456638526,159527404
6562,Rocoren Dây Cáp Âm Thanh Chuyển Đổi Từ Giắc Cắm 3.5mm Sang 2 rca 3.5 Sang 2 rca Chuyên Dụng,35.000,-28%,400,100535,23260114095,882623926
6563,Tai nghe nhét tai SPRISE X6 có dây tích hợp mi cờ rô âm lượng điều chỉnh được cao cấp,105.000,-50%,"5,5k",100535,9889731128,510800526
6564,Dây Cáp Âm Thanh Aux Giắc Cắm 3.5mm 3.5mm Chuyên Dụng Cho Điện Thoại / Máy Nghe Nhạc MP3 / Máy Tính,21.000,-35%,601,100535,19790749659,882623926
6565,Máy nghe nhạc MP3 VIRWIR mini USB di động dung lượng 32gb hỗ trợ thẻ nhớ TF tiện dụng,49.000,-22%,"1,3k",100535,21729093080,822327546
6566,[Goku/Fallen Angel/Naruto] Găng Ngón Tay Chơi game pubg Thoáng Khí Chống Trượt Chống Mồ Hôi,10.000,-50%,"1,1k",100634,23436768066,948136242
6567,Tai Nghe Không Dây Bluetooth Minor 3 DEGOUNE Âm Thanh HIFI Hỗ Trợ Nhiều Dòng Máy,249.000,-50%,49,100535,24107886405,1125637826
6568,LIGE Bộ Đồng Hồ Thông Minh Thời Trang Giám Sát Nhịp Tim & Huyết Áp Cho Nam,549.000,-45%,"1,8k",100013,9048952260,118071696
6569,Loa bluetooth GOOJODOQ không dây có đèn LED nhiều màu sắc,125.000,-50%,"2,2k",100535,19857778380,166333877
6570,"Loa bluetooth mini A800 pin trâu bass mạnh đèn led hỗ trợ cắm thẻ nhớ, USB - Bảo Hành 12 Tháng",489.000,-50%,"4,6k",100535,24360863596,1093225087
6571,Loa Bluetooth 5.3 ROBOT RB170 Màn Hình LED Kiêm Đồng Hồ Báo Thức,139.000,-37%,"11,8k",100535,6965377410,218993976
6572,Loa bluetooth không dây SIDOTECH 211 led RGB bass mạnh âm thanh 3D sống động cho điện thoại laptop,86.000,-38%,"1,8k",100535,21564326031,412295728
6573,Máy nghe nhạc VIRWIR định dạng Mp3 hỗ trợ thẻ nhớ 16GB kiểu dáng nhỏ thời trang kèm cáp chuyên dụng,40.200,-42%,827,100535,19738780326,822327546
6574,Tai nghe Bluetooth Realfit F1 Tai nghe không dây dễ thương với micrô,99.000,-41%,595,100535,22947871689,378820603
6575,Dàn âm thanh di động xách tay ACNOS CS446,3.299.000,-50%,618,100535,22449943769,925410657
6576,Loa máy tính cao cấp Yoroshiko có kết lối bluetooth đi kèm,168.000,-15%,"10,5k",100535,22721016335,176776993
6577,Tai Nghe Bluetooth Không Dây Galaxy Buds 2 Pro Âm Thanh Hay Chống Nước Chống Ồn Thiết Kế Ấn Tượng- ALOHA PKV MALL,215.000,None,222,100535,23985945669,1081651264
6578,"Loa bluetooth đồng hồ HSON đa chức năng, loa nghe nhạc kiêm đồng hồ xem giờ, cài báo thức, màn hình gương hiển thị led",162.000,-35%,116,100535,24956309791,1076345772
6579,"Micro Karaoke Không Dây Đa Năng ONTEKCO MU24 PIN SẠC - Dành cho mọi LOA KÉO , ÂM LY , Vang Số, Bảo hành 12 tháng",349.000,-37%,"3,8k",100535,2646678883,11514252
6580,"Loa karaoke mini KAW-K800 - Loa hỗ trợ Bluetooth 5.0, công suất lớn - Phân phối chính hãng KAW - Bảo hành toàn quốc",424.000,-50%,"3,2k",100535,23076275589,293063665
